Start Date,Class,Hedge Type,Time Of Use,Number Of Hours,Bid MW,Bid Price,Bid MWHs,Bid MWHs Bid Price,Awarded Mw,Clearing Price,Awarded MWHs,Awarded MWHs Clearing Price,Weighted Avg Clear Price,Weighted Avg Bid Price,Auction,Market ID
04/01/2024,SELL,OBL,PeakWE,49264,1892.6,944.62,397657.6,1557629.12,340.6,322.94,46910.4,103019.98,2.2,3.92,2024.1st6.AnnualAuction.Seq1,7509
01/01/2024,SELL,OBL,PeakWE,595136,3545.0,2316.31,1460168.0,5752389.68,576.9,460.99,273715.2,791105.98,2.89,3.94,2024.1st6.AnnualAuction.Seq1,7509
04/01/2024,SELL,OBL,Off-peak,65328,1668.0,1130.57,653339.2,2392653.46,289.7,257.98,130820.8,-154378.14,-1.18,3.66,2024.1st6.AnnualAuction.Seq1,7509
04/01/2024,BUY,OPT,PeakWD,4990592,174869.8,13076.31,67634796.8,36753942.21,15180.9,30696.3,5724572.8,4696913.87,0.82,0.54,2024.1st6.AnnualAuction.Seq1,7509
05/01/2024,BUY,OPT,PeakWD,6436384,195775.5,18135.75,82595952.0,54389017.31,15865.2,44373.88,6367718.4,5885765.95,0.92,0.66,2024.1st6.AnnualAuction.Seq1,7509
02/01/2024,BUY,OPT,PeakWD,7313600,219349.5,12768.81,112933147.2,41932538.4,17495.9,36204.93,7452569.6,4560067.69,0.61,0.37,2024.1st6.AnnualAuction.Seq1,7509
05/01/2024,BUY,OBL,PeakWE,492192,28958.4,-432873.61,5303849.6,-63289464.56,9574.1,5449.23,1417342.4,3245960.53,2.29,-11.93,2024.1st6.AnnualAuction.Seq1,7509
06/01/2024,BUY,OBL,Off-peak,377520,22583.8,-114140.76,5420112.0,-23601960.0,7748.0,3587.57,1859520.0,2679269.23,1.44,-4.35,2024.1st6.AnnualAuction.Seq1,7509
01/01/2024,SELL,OBL,Off-peak,1374697,3180.7,3315.38,2090043.9,4250668.64,690.3,1605.91,503941.3,158731.13,0.31,2.03,2024.1st6.AnnualAuction.Seq1,7509
03/01/2024,BUY,OBL,PeakWE,587248,29875.1,-431463.05,6979299.2,-66866456.62,8349.6,6359.5,1702964.8,5495654.27,3.23,-9.58,2024.1st6.AnnualAuction.Seq1,7509
03/01/2024,BUY,OBL,Off-peak,1014441,33152.2,-2442.34,13217749.4,7487343.75,5742.9,9054.09,1938274.7,4790959.62,2.47,0.57,2024.1st6.AnnualAuction.Seq1,7509
02/01/2024,SELL,OPT,PeakWD,1825184,21862.9,9872.69,9330297.6,17299973.74,5195.9,6086.23,1863123.2,2561677.75,1.37,1.85,2024.1st6.AnnualAuction.Seq1,7509
02/01/2024,BUY,OBL,PeakWE,277840,22480.4,-541661.63,3031374.4,-66928506.69,8432.3,3182.32,1082608.0,1584126.06,1.46,-22.08,2024.1st6.AnnualAuction.Seq1,7509
01/01/2024,BUY,OPT,Off-peak,19031341,300113.6,21293.59,243873892.5,67686720.61,29365.1,54337.51,19451384.9,7113442.2,0.37,0.28,2024.1st6.AnnualAuction.Seq1,7509
06/01/2024,BUY,OPT,PeakWE,1414080,130135.6,9718.8,20821696.0,12054308.32,18551.4,23100.3,2968224.0,2224614.03,0.75,0.58,2024.1st6.AnnualAuction.Seq1,7509
05/01/2024,SELL,OPT,Off-peak,1290192,17185.9,8334.78,5459031.2,9322703.82,4131.6,5003.84,1312420.8,2755738.75,2.1,1.71,2024.1st6.AnnualAuction.Seq1,7509
03/01/2024,BUY,OBL,PeakWD,1421696,31121.3,-431138.12,16316705.6,-139302300.24,8048.0,8088.18,3656102.4,13654585.75,3.73,-8.54,2024.1st6.AnnualAuction.Seq1,7509
03/01/2024,BUY,OPT,PeakWE,3381424,197374.9,15586.65,46137419.2,25304594.19,18342.9,40170.87,3722777.6,2969799.9,0.8,0.55,2024.1st6.AnnualAuction.Seq1,7509
06/01/2024,SELL,OPT,Off-peak,530400,12766.2,3479.2,3063888.0,3628351.44,3008.4,2710.25,722016.0,1075606.03,1.49,1.18,2024.1st6.AnnualAuction.Seq1,7509
06/01/2024,BUY,OPT,PeakWD,3652800,174479.3,13891.46,55833376.0,35366115.52,18420.5,32243.93,5894560.0,5630679.23,0.96,0.63,2024.1st6.AnnualAuction.Seq1,7509
04/01/2024,SELL,OPT,Off-peak,792992,14135.4,5921.57,3768862.4,6248433.62,3879.1,4311.15,977792.0,1661728.92,1.7,1.66,2024.1st6.AnnualAuction.Seq1,7509
02/01/2024,BUY,OPT,Off-peak,3116230,136378.6,7429.3,45069857.0,15030187.26,17493.9,18984.17,5055925.0,2382652.71,0.47,0.33,2024.1st6.AnnualAuction.Seq1,7509
03/01/2024,SELL,OPT,PeakWE,959088,19689.7,11968.63,3874953.6,10083005.18,6067.2,7009.58,1175932.8,1793869.13,1.53,2.6,2024.1st6.AnnualAuction.Seq1,7509
01/01/2024,BUY,OBL,Off-peak,6196050,58783.4,-59958.08,36419155.1,6181871.21,11018.8,15349.13,5978930.5,5271409.71,0.88,0.17,2024.1st6.AnnualAuction.Seq1,7509
01/01/2024,SELL,OPT,Off-peak,9769232,41138.4,19055.92,32818731.0,45476517.45,7750.7,11730.71,5114185.6,4727561.73,0.92,1.39,2024.1st6.AnnualAuction.Seq1,7509
01/01/2024,BUY,OPT,PeakWD,32636496,389015.0,32640.34,407984696.0,144689837.89,36256.7,80971.96,31750144.0,16281199.44,0.51,0.35,2024.1st6.AnnualAuction.Seq1,7509
04/01/2024,BUY,OBL,PeakWE,476032,22961.3,-429827.11,3998345.6,-50180114.59,9195.0,4570.03,1567640.0,3082161.61,1.97,-12.55,2024.1st6.AnnualAuction.Seq1,7509
02/01/2024,BUY,OPT,PeakWE,2236464,155906.7,8880.3,32275619.2,10891645.12,16509.6,25321.41,2800148.8,1874920.5,0.67,0.34,2024.1st6.AnnualAuction.Seq1,7509
05/01/2024,BUY,OPT,PeakWE,2389584,153194.4,13537.16,29214745.6,17765593.57,15563.0,33638.76,2674592.0,2246170.22,0.84,0.61,2024.1st6.AnnualAuction.Seq1,7509
03/01/2024,BUY,OPT,PeakWD,9784432,252125.3,20890.29,129471726.4,79215329.79,21421.9,54529.4,9937739.2,8710487.69,0.88,0.61,2024.1st6.AnnualAuction.Seq1,7509
03/01/2024,SELL,OBL,PeakWE,110096,2989.5,1364.61,583889.6,1864045.62,426.3,651.8,90760.0,238411.63,2.63,3.19,2024.1st6.AnnualAuction.Seq1,7509
05/01/2024,SELL,OBL,PeakWD,253984,2914.8,1239.29,1205273.6,2766689.28,452.0,382.78,189600.0,519349.34,2.74,2.3,2024.1st6.AnnualAuction.Seq1,7509
06/01/2024,SELL,OPT,PeakWD,1057280,17773.3,10273.6,5687456.0,10225761.6,5541.9,5834.53,1773408.0,2288775.68,1.29,1.8,2024.1st6.AnnualAuction.Seq1,7509
03/01/2024,SELL,OBL,PeakWD,328480,3138.4,1690.33,1298828.8,3961755.25,428.4,801.82,187660.8,410268.5,2.19,3.05,2024.1st6.AnnualAuction.Seq1,7509
03/01/2024,BUY,OPT,Off-peak,4994143,163492.3,12709.85,63921997.3,33429853.9,17708.2,29834.55,6802501.4,3879311.76,0.57,0.52,2024.1st6.AnnualAuction.Seq1,7509
02/01/2024,SELL,OBL,Off-peak,44312,1210.7,875.63,280882.4,1540116.46,196.5,365.88,45588.0,221743.22,4.86,5.48,2024.1st6.AnnualAuction.Seq1,7509
04/01/2024,BUY,OPT,Off-peak,2481456,109037.2,7005.72,32557167.2,13924446.22,14517.8,17497.98,4490109.6,2123080.91,0.47,0.43,2024.1st6.AnnualAuction.Seq1,7509
02/01/2024,SELL,OPT,Off-peak,1036721,19033.3,6746.64,5361149.8,8384945.95,4654.1,4847.9,1104502.0,1627564.56,1.47,1.56,2024.1st6.AnnualAuction.Seq1,7509
06/01/2024,SELL,OBL,Off-peak,48000,901.5,566.83,216360.0,812757.84,201.3,530.94,48312.0,267477.94,5.54,3.76,2024.1st6.AnnualAuction.Seq1,7509
05/01/2024,SELL,OPT,PeakWE,782368,18117.1,11224.67,3463150.4,8016369.58,5837.1,6732.53,1118110.4,1887443.91,1.69,2.31,2024.1st6.AnnualAuction.Seq1,7509
02/01/2024,BUY,OBL,Off-peak,382325,20375.2,-1138.79,4976530.4,5984103.18,5581.6,4141.99,1295223.7,2612718.72,2.02,1.2,2024.1st6.AnnualAuction.Seq1,7509
01/01/2024,SELL,OPT,PeakWE,4879280,37525.1,19517.57,16450220.8,34340560.78,8353.5,10817.23,2959540.8,2752027.6,0.93,2.09,2024.1st6.AnnualAuction.Seq1,7509
04/01/2024,SELL,OPT,PeakWD,1332416,18225.0,8471.93,6896467.2,17800656.8,5244.6,4929.37,1942937.6,3136706.1,1.61,2.58,2024.1st6.AnnualAuction.Seq1,7509
06/01/2024,BUY,OBL,PeakWD,821440,31766.2,-547138.89,10165184.0,-170556133.12,10564.5,6798.96,3380640.0,7729373.49,2.29,-16.78,2024.1st6.AnnualAuction.Seq1,7509
03/01/2024,SELL,OPT,PeakWD,2830656,22997.0,16757.8,9760707.2,26450868.05,7390.2,9401.37,3023369.6,4481161.5,1.48,2.71,2024.1st6.AnnualAuction.Seq1,7509
06/01/2024,SELL,OBL,PeakWE,31200,1471.3,662.46,235408.0,1186843.68,319.2,104.96,51072.0,186603.57,3.65,5.04,2024.1st6.AnnualAuction.Seq1,7509
06/01/2024,BUY,OBL,PeakWE,380640,29901.7,-488203.09,4784272.0,-74947618.08,11077.8,4635.34,1772448.0,3171052.41,1.79,-15.67,2024.1st6.AnnualAuction.Seq1,7509
06/01/2024,BUY,OPT,Off-peak,1345680,78064.5,4785.19,18735480.0,8367906.24,14093.8,12640.86,3382512.0,1516529.21,0.45,0.45,2024.1st6.AnnualAuction.Seq1,7509
01/01/2024,BUY,OBL,PeakWE,3553200,54543.8,-550891.97,20452558.4,-82140860.8,12512.7,9913.26,3437777.6,3123387.04,0.91,-4.02,2024.1st6.AnnualAuction.Seq1,7509
04/01/2024,BUY,OBL,Off-peak,865224,20895.0,-917.83,6631328.8,12209824.47,6449.3,6074.68,2116967.2,4203672.7,1.99,1.84,2024.1st6.AnnualAuction.Seq1,7509
02/01/2024,SELL,OPT,PeakWE,471104,17005.9,6355.34,2738088.0,4893380.14,4125.1,4254.68,557635.2,866248.25,1.55,1.79,2024.1st6.AnnualAuction.Seq1,7509
04/01/2024,SELL,OPT,PeakWE,420800,14128.2,6811.23,2069808.0,5779460.75,4130.3,4455.4,563384.0,911465.54,1.62,2.79,2024.1st6.AnnualAuction.Seq1,7509
03/01/2024,SELL,OPT,Off-peak,1950469,20620.4,13588.15,6620538.0,14989046.78,5237.5,8507.06,1592976.1,3069631.26,1.93,2.26,2024.1st6.AnnualAuction.Seq1,7509
06/01/2024,SELL,OPT,PeakWE,395680,13801.2,5837.7,2208192.0,3782353.44,4388.8,3395.85,702208.0,906444.59,1.29,1.71,2024.1st6.AnnualAuction.Seq1,7509
05/01/2024,SELL,OBL,PeakWE,92880,2738.6,446.52,517478.4,741449.58,709.0,-446.1,146912.0,353457.83,2.41,1.43,2024.1st6.AnnualAuction.Seq1,7509
05/01/2024,BUY,OBL,Off-peak,832320,27183.6,-3775.42,9071020.8,-5755134.94,5923.9,7470.65,1481031.2,3108238.44,2.1,-0.63,2024.1st6.AnnualAuction.Seq1,7509
04/01/2024,SELL,OBL,PeakWD,215040,2470.5,1585.43,1242643.2,5128146.08,329.7,379.17,136886.4,104489.85,0.76,4.13,2024.1st6.AnnualAuction.Seq1,7509
11/01/2024,SELL,OPT,Off-peak,1206240,15166.2,11404.32,4497311.8,11097073.19,2749.3,5891.5,772073.3,1317496.83,1.71,2.47,2024.2nd6.AnnualAuction.Seq2,7549
11/01/2024,SELL,OBL,PeakWE,62240,2293.7,906.41,397120.0,1532096.64,257.3,216.88,49040.0,79257.32,1.62,3.86,2024.2nd6.AnnualAuction.Seq2,7549
11/01/2024,BUY,OPT,PeakWD,5914656,205241.2,13530.13,78693488.0,43460614.02,18994.2,31245.02,7010107.2,5152136.43,0.73,0.55,2024.2nd6.AnnualAuction.Seq2,7549
09/01/2024,SELL,OPT,PeakWD,2224528,20798.6,11537.21,9291532.8,17617053.38,4966.3,7123.72,1954072.0,3197500.91,1.64,1.9,2024.2nd6.AnnualAuction.Seq2,7549
12/01/2024,SELL,OPT,PeakWE,312960,14394.2,4139.01,2303072.0,2685624.64,2188.5,1884.45,350160.0,298268.81,0.85,1.17,2024.2nd6.AnnualAuction.Seq2,7549
08/01/2024,SELL,OPT,PeakWE,254400,11814.1,4759.22,1706827.2,2936007.26,2910.1,2886.85,421688.0,481874.76,1.14,1.72,2024.2nd6.AnnualAuction.Seq2,7549
08/01/2024,SELL,OBL,PeakWD,111584,1759.4,1146.65,619308.8,3259421.79,310.7,417.73,109366.4,129263.59,1.18,5.26,2024.2nd6.AnnualAuction.Seq2,7549
08/01/2024,SELL,OPT,PeakWD,786272,13947.0,6810.96,4927003.2,9047784.29,3116.5,3685.36,1107001.6,1150229.98,1.04,1.84,2024.2nd6.AnnualAuction.Seq2,7549
12/01/2024,SELL,OBL,PeakWE,50080,2104.3,1005.68,336688.0,1496741.92,162.1,265.18,25936.0,6020.21,0.23,4.45,2024.2nd6.AnnualAuction.Seq2,7549
10/01/2024,BUY,OPT,PeakWE,2162432,145582.3,10539.52,24157782.4,15014607.39,14133.3,24285.05,2756758.4,2001722.84,0.73,0.62,2024.2nd6.AnnualAuction.Seq2,7549
09/01/2024,BUY,OBL,PeakWE,492800,32775.5,-3861.92,6499990.4,-3276287.39,7704.3,5089.77,1264668.8,2059321.8,1.63,-0.5,2024.2nd6.AnnualAuction.Seq2,7549
11/01/2024,SELL,OPT,PeakWD,1700800,20344.9,10244.32,7481172.8,15156153.78,4265.9,5448.94,1507585.6,1787723.86,1.19,2.03,2024.2nd6.AnnualAuction.Seq2,7549
09/01/2024,BUY,OBL,PeakWD,1205248,35423.0,-4879.41,14858635.2,-15550664.35,8335.1,6967.7,2942172.8,5148127.96,1.75,-1.05,2024.2nd6.AnnualAuction.Seq2,7549
10/01/2024,BUY,OBL,Off-peak,897259,20758.3,-1885.56,6721391.3,9367921.21,5676.7,6184.24,1662717.2,4671754.4,2.81,1.39,2024.2nd6.AnnualAuction.Seq2,7549
08/01/2024,BUY,OPT,PeakWD,4890416,177851.2,13016.89,64102216.0,39664628.46,15307.2,35625.71,5506025.6,5686727.6,1.03,0.62,2024.2nd6.AnnualAuction.Seq2,7549
07/01/2024,BUY,OPT,Off-peak,18592785,297926.4,13557.38,266005938.3,62677691.23,26731.4,41762.69,19063008.0,5398912.03,0.28,0.24,2024.2nd6.AnnualAuction.Seq2,7549
10/01/2024,SELL,OBL,Off-peak,481384,1986.5,2745.39,738366.1,1412092.63,422.2,2234.82,253409.8,-61656.81,-0.24,1.91,2024.2nd6.AnnualAuction.Seq2,7549
09/01/2024,BUY,OBL,Off-peak,775263,29788.6,-4867.13,9316946.1,-5498405.4,6034.2,5382.49,1565526.2,2704906.85,1.73,-0.59,2024.2nd6.AnnualAuction.Seq2,7549
12/01/2024,SELL,OPT,Off-peak,555272,11819.8,4851.79,2931310.4,4200233.15,2673.9,2605.3,663127.2,677405.78,1.02,1.43,2024.2nd6.AnnualAuction.Seq2,7549
08/01/2024,BUY,OPT,Off-peak,2171439,92470.9,4407.56,24992250.0,8435705.91,11746.3,10963.79,3286819.7,1003617.85,0.31,0.34,2024.2nd6.AnnualAuction.Seq2,7549
10/01/2024,SELL,OPT,Off-peak,1114562,13302.9,5798.77,4188820.8,6023851.83,2597.3,3924.37,743572.0,1132562.8,1.52,1.44,2024.2nd6.AnnualAuction.Seq2,7549
12/01/2024,SELL,OBL,Off-peak,46872,1500.7,781.9,372173.6,1914869.75,89.0,182.68,22072.0,33664.91,1.53,5.15,2024.2nd6.AnnualAuction.Seq2,7549
07/01/2024,BUY,OPT,PeakWD,31530800,405650.2,32239.49,402855136.0,160099693.58,26705.2,101258.45,20728188.8,12076944.66,0.58,0.4,2024.2nd6.AnnualAuction.Seq2,7549
11/01/2024,BUY,OPT,PeakWE,2596160,154861.3,10410.38,31478576.0,15887503.04,15701.1,24728.43,3071088.0,1896265.69,0.62,0.5,2024.2nd6.AnnualAuction.Seq2,7549
10/01/2024,SELL,OBL,PeakWE,409504,2693.9,2491.77,615363.2,2122166.02,419.1,1804.24,111660.8,369751.5,3.31,3.45,2024.2nd6.AnnualAuction.Seq2,7549
07/01/2024,SELL,OPT,Off-peak,10116362,29571.6,13882.23,27040014.4,22459959.61,5476.5,8195.87,4342604.8,3233350.2,0.74,0.83,2024.2nd6.AnnualAuction.Seq2,7549
11/01/2024,SELL,OBL,Off-peak,125598,1787.4,993.51,507916.2,2201572.47,124.9,299.92,37937.7,144859.51,3.82,4.33,2024.2nd6.AnnualAuction.Seq2,7549
11/01/2024,BUY,OBL,PeakWE,409760,25014.0,-2725.76,4914128.0,-1366101.76,7169.7,4128.62,1181088.0,1993379.22,1.69,-0.28,2024.2nd6.AnnualAuction.Seq2,7549
10/01/2024,BUY,OBL,PeakWD,1227440,25686.2,-1391.67,12030518.4,8755361.26,7737.2,5658.27,3375216.0,10030503.0,2.97,0.73,2024.2nd6.AnnualAuction.Seq2,7549
07/01/2024,SELL,OBL,PeakWD,1354688,3913.9,4776.04,3036132.8,10000416.96,771.4,1083.04,585888.0,-435278.41,-0.74,3.29,2024.2nd6.AnnualAuction.Seq2,7549
08/01/2024,SELL,OBL,PeakWE,36784,1657.4,1174.32,238787.2,1798718.53,242.1,420.16,34952.0,28126.95,0.8,7.53,2024.2nd6.AnnualAuction.Seq2,7549
12/01/2024,SELL,OBL,PeakWD,118608,2048.0,1434.93,688128.0,3760847.66,201.6,625.48,67737.6,162545.67,2.4,5.47,2024.2nd6.AnnualAuction.Seq2,7549
07/01/2024,BUY,OBL,PeakWE,2639312,60702.0,-5656.43,23354795.2,3265383.97,13664.9,17492.44,4840860.8,9080005.44,1.88,0.14,2024.2nd6.AnnualAuction.Seq2,7549
12/01/2024,BUY,OBL,Off-peak,334552,19383.0,-1786.99,4806984.0,4951529.81,5961.7,3477.79,1478501.6,2472604.99,1.67,1.03,2024.2nd6.AnnualAuction.Seq2,7549
12/01/2024,BUY,OPT,PeakWE,1135840,111855.1,6483.23,17896816.0,7763460.16,15339.5,13109.26,2454320.0,1198441.14,0.49,0.43,2024.2nd6.AnnualAuction.Seq2,7549
09/01/2024,SELL,OBL,PeakWD,233232,2308.3,1571.53,911451.2,3519224.4,282.9,448.92,118896.0,32942.92,0.28,3.86,2024.2nd6.AnnualAuction.Seq2,7549
12/01/2024,SELL,OPT,PeakWD,1083264,18767.4,6711.73,6305846.4,10291373.23,3578.3,3455.2,1202308.8,1043670.58,0.87,1.63,2024.2nd6.AnnualAuction.Seq2,7549
10/01/2024,BUY,OBL,PeakWE,531552,23907.9,-1900.59,4096611.2,1691075.36,7896.4,4846.42,1229363.2,2719307.56,2.21,0.41,2024.2nd6.AnnualAuction.Seq2,7549
10/01/2024,SELL,OBL,PeakWD,866736,2984.8,3064.82,1568948.8,5321663.63,775.8,2011.67,465683.2,736771.34,1.58,3.39,2024.2nd6.AnnualAuction.Seq2,7549
07/01/2024,BUY,OBL,Off-peak,4637356,53747.8,-8346.73,35686268.2,1824933.0,10576.5,13687.32,6792601.4,6158155.7,0.91,0.05,2024.2nd6.AnnualAuction.Seq2,7549
09/01/2024,SELL,OBL,PeakWE,94336,2531.8,997.21,457984.0,1463789.57,445.3,104.07,81068.8,63981.87,0.79,3.2,2024.2nd6.AnnualAuction.Seq2,7549
10/01/2024,BUY,OPT,PeakWD,7019936,203407.5,14861.46,86710051.2,54540211.31,16465.1,35018.43,7887572.8,6715284.36,0.85,0.63,2024.2nd6.AnnualAuction.Seq2,7549
12/01/2024,BUY,OBL,PeakWD,531552,23098.3,-1272.37,7761028.8,6651603.17,7408.9,2683.88,2489390.4,3999417.46,1.61,0.86,2024.2nd6.AnnualAuction.Seq2,7549
10/01/2024,SELL,OPT,PeakWE,513792,13983.8,5880.55,2297958.4,6098371.33,3065.7,3321.64,438937.6,552872.28,1.26,2.65,2024.2nd6.AnnualAuction.Seq2,7549
12/01/2024,BUY,OPT,Off-peak,1489488,89300.0,6157.72,22146400.0,10922424.18,11301.7,13087.56,2802821.6,1596184.46,0.57,0.49,2024.2nd6.AnnualAuction.Seq2,7549
07/01/2024,SELL,OPT,PeakWD,12903264,31373.8,25525.4,32512110.4,42502719.7,7130.9,15369.91,6461867.2,6988393.34,1.08,1.31,2024.2nd6.AnnualAuction.Seq2,7549
09/01/2024,BUY,OPT,Off-peak,5475075,154039.9,9202.36,59843765.3,26261335.16,15520.8,26954.64,6694057.2,2959854.03,0.44,0.44,2024.2nd6.AnnualAuction.Seq2,7549
08/01/2024,BUY,OPT,PeakWE,1432416,131540.4,9053.52,19700966.4,11569092.83,11130.0,26199.01,1687772.8,1808088.99,1.07,0.59,2024.2nd6.AnnualAuction.Seq2,7549
12/01/2024,BUY,OPT,PeakWD,3433920,158351.9,9790.88,53206238.4,25065986.4,18681.4,19830.11,6276950.4,3591091.26,0.57,0.47,2024.2nd6.AnnualAuction.Seq2,7549
07/01/2024,SELL,OBL,PeakWE,654976,3917.7,4154.2,1338995.2,3603307.46,698.9,108.33,251510.4,-4809.96,-0.02,2.69,2024.2nd6.AnnualAuction.Seq2,7549
08/01/2024,SELL,OPT,Off-peak,449797,10090.0,3354.4,2518768.2,3080257.41,1884.9,2237.38,472586.9,728295.83,1.54,1.22,2024.2nd6.AnnualAuction.Seq2,7549
11/01/2024,BUY,OBL,PeakWD,808000,24153.9,-2194.7,9651504.0,-1100335.09,6906.4,5070.29,2268579.2,4511848.49,1.99,-0.11,2024.2nd6.AnnualAuction.Seq2,7549
08/01/2024,BUY,OBL,Off-peak,320593,18219.9,-2420.73,4539675.5,3015663.25,6177.8,2570.22,1536256.6,2297943.72,1.5,0.66,2024.2nd6.AnnualAuction.Seq2,7549
07/01/2024,BUY,OPT,PeakWE,12465312,394655.0,23105.02,203481873.6,54317635.98,24209.6,75836.16,9404438.4,4409424.07,0.47,0.27,2024.2nd6.AnnualAuction.Seq2,7549
09/01/2024,BUY,OPT,PeakWE,3919424,197802.0,12706.92,46489628.8,21429218.98,17578.2,36121.42,4211398.4,2748205.87,0.65,0.46,2024.2nd6.AnnualAuction.Seq2,7549
10/01/2024,SELL,OPT,PeakWD,1867552,16264.8,8189.87,7043908.8,17342825.73,4313.8,4781.31,1675532.8,2175624.27,1.3,2.46,2024.2nd6.AnnualAuction.Seq2,7549
11/01/2024,BUY,OBL,Off-peak,657246,23891.3,-2789.62,7567781.7,-476505.5,4970.4,5838.85,1281392.8,2698283.82,2.11,-0.06,2024.2nd6.AnnualAuction.Seq2,7549
09/01/2024,SELL,OBL,Off-peak,82616,1666.9,222.83,479900.0,685030.68,149.5,-182.93,50566.0,37724.83,0.75,1.43,2024.2nd6.AnnualAuction.Seq2,7549
08/01/2024,BUY,OBL,PeakWD,618688,24171.3,852.73,8627574.4,12785224.64,8403.2,5625.65,2963705.6,5738457.57,1.94,1.48,2024.2nd6.AnnualAuction.Seq2,7549
09/01/2024,BUY,OPT,PeakWD,10847600,257981.0,17819.64,126331603.2,66813106.86,20409.2,58381.72,9853918.4,7792773.65,0.79,0.53,2024.2nd6.AnnualAuction.Seq2,7549
10/01/2024,BUY,OPT,Off-peak,3396354,111159.2,8841.91,36281279.0,22681653.99,13835.4,20368.92,5004552.6,2989993.51,0.6,0.63,2024.2nd6.AnnualAuction.Seq2,7549
12/01/2024,BUY,OBL,PeakWE,269440,23365.2,-1431.03,3738432.0,2500606.72,8733.3,2400.0,1397328.0,1392534.98,1.0,0.67,2024.2nd6.AnnualAuction.Seq2,7549
11/01/2024,SELL,OBL,PeakWD,271936,3021.8,1400.7,1083265.6,3569252.88,575.7,669.45,222057.6,421609.17,1.9,3.29,2024.2nd6.AnnualAuction.Seq2,7549
07/01/2024,SELL,OPT,PeakWE,4957888,29179.5,17365.59,13826960.0,14569067.2,6961.7,10443.74,2824982.4,3182660.41,1.13,1.05,2024.2nd6.AnnualAuction.Seq2,7549
11/01/2024,BUY,OPT,Off-peak,3346955,128990.5,9554.7,40771308.9,23516661.28,13523.0,23940.46,3940051.0,2603198.77,0.66,0.58,2024.2nd6.AnnualAuction.Seq2,7549
09/01/2024,SELL,OPT,PeakWE,767904,16877.4,7703.29,3721961.6,5999239.78,3899.1,4328.57,736764.8,957414.1,1.3,1.61,2024.2nd6.AnnualAuction.Seq2,7549
07/01/2024,BUY,OBL,PeakWD,6461104,65799.0,-4006.47,58016385.6,19216007.57,14199.2,21193.96,11906572.8,20241195.39,1.7,0.33,2024.2nd6.AnnualAuction.Seq2,7549
11/01/2024,SELL,OPT,PeakWE,741760,16879.0,8451.25,3218784.0,5702597.12,3499.2,4358.7,638992.0,763755.12,1.2,1.77,2024.2nd6.AnnualAuction.Seq2,7549
08/01/2024,BUY,OBL,PeakWE,246912,24274.4,-258.49,3526211.2,3735745.52,8833.0,4542.19,1276832.0,2169803.23,1.7,1.06,2024.2nd6.AnnualAuction.Seq2,7549
07/01/2024,SELL,OBL,Off-peak,784809,2816.8,838.0,1799679.4,193200.84,482.2,-453.04,318538.4,-381412.67,-1.2,0.11,2024.2nd6.AnnualAuction.Seq2,7549
09/01/2024,SELL,OPT,Off-peak,1383958,17244.7,8739.22,5635158.7,8952821.71,4651.2,5981.91,1359893.9,1880587.55,1.38,1.59,2024.2nd6.AnnualAuction.Seq2,7549
08/01/2024,SELL,OBL,Off-peak,47816,1348.7,208.2,334720.8,751338.1,54.1,-143.48,13514.4,-1484.55,-0.11,2.24,2024.2nd6.AnnualAuction.Seq2,7549
03/01/2025,BUY,OBL,PeakWD,1304432,31601.7,-59095.97,16253510.4,-25130387.07,7958.5,7751.67,3522585.6,5642055.97,1.6,-1.55,2025.1st6.AnnualAuction.Seq3,7591
04/01/2025,BUY,OBL,Off-peak,412288,18431.6,-56614.54,5279434.4,-6489378.7,5040.5,4532.04,1792995.2,3652339.17,2.04,-1.23,2025.1st6.AnnualAuction.Seq3,7591
03/01/2025,SELL,OPT,PeakWE,607888,12050.1,7786.75,2291992.0,5481313.62,2932.5,4445.74,558568.0,1012778.52,1.81,2.39,2025.1st6.AnnualAuction.Seq3,7591
05/01/2025,BUY,OPT,PeakWD,6034224,195016.3,15103.76,78764112.0,49129475.81,11347.1,38389.29,4589457.6,4484054.02,0.98,0.62,2025.1st6.AnnualAuction.Seq3,7591
01/01/2025,BUY,OBL,Off-peak,4202476,47923.4,-65865.2,29777973.5,4984585.71,8207.4,13509.54,4198220.1,6895027.03,1.64,0.17,2025.1st6.AnnualAuction.Seq3,7591
01/01/2025,BUY,OBL,PeakWD,5219088,49310.1,-66350.2,41877324.8,-12394818.26,9995.7,7725.33,7479396.8,10188563.9,1.36,-0.3,2025.1st6.AnnualAuction.Seq3,7591
02/01/2025,BUY,OPT,Off-peak,2888857,105980.9,5482.12,35235615.2,10101306.44,8457.2,18942.21,2412301.0,1184314.57,0.49,0.29,2025.1st6.AnnualAuction.Seq3,7591
02/01/2025,SELL,OBL,PeakWD,92480,1363.2,1253.55,436224.0,2388337.92,145.1,504.71,46432.0,69394.08,1.49,5.48,2025.1st6.AnnualAuction.Seq3,7591
05/01/2025,SELL,OPT,PeakWD,1526448,12548.2,10697.97,5174467.2,14756970.82,3139.0,5557.5,1228684.8,1981918.93,1.61,2.85,2025.1st6.AnnualAuction.Seq3,7591
05/01/2025,BUY,OPT,Off-peak,3539480,123738.3,7198.62,38910530.4,18756916.74,10380.9,22312.53,3231343.2,1687177.5,0.52,0.48,2025.1st6.AnnualAuction.Seq3,7591
